訂單編號,路線代碼,司機代碼,預計到達,實際到達,客戶時窗起,客戶時窗迄,貨損旗標,客戶緯度,客戶經度
DLV-20250918-03511,R-08,D-06,2025-09-18 16:02:00,2025-09-18 16:02:21,2025-09-18 15:34:00,2025-09-18 16:30:00,0,24.26783,120.61747
DLV-20250918-03512,R-08,D-03,2025-09-18 16:04:00,2025-09-18 15:55:52,2025-09-18 15:47:00,2025-09-18 16:21:00,0,24.28502,120.59907
DLV-20250918-03513,R-08,D-06,2025-09-18 10:08:00,2025-09-18 09:56:11,2025-09-18 09:48:00,2025-09-18 10:28:00,0,24.2526,120.62317
DLV-20250918-03514,R-08,D-09,2025-09-18 11:18:00,2025-09-18 11:13:50,2025-09-18 10:57:00,2025-09-18 11:39:00,0,24.26541,120.65533
DLV-20250918-03515,R-08,D-03,2025-09-18 09:50:00,2025-09-18 10:00:20,2025-09-18 09:28:00,2025-09-18 10:12:00,0,24.28033,120.643
DLV-20250918-03516,R-08,D-09,2025-09-18 09:53:00,2025-09-18 10:06:00,2025-09-18 09:26:00,2025-09-18 10:20:00,0,24.32794,120.63662
DLV-20250918-03517,R-08,D-09,2025-09-18 09:25:00,2025-09-18 09:11:39,2025-09-18 09:04:00,2025-09-18 09:46:00,0,24.29301,120.61134
DLV-20250918-03518,R-08,D-03,2025-09-18 18:19:00,2025-09-18 18:20:41,2025-09-18 17:57:00,2025-09-18 18:41:00,0,24.31677,120.58264
DLV-20250918-03519,R-08,D-06,2025-09-18 13:16:00,2025-09-18 13:23:39,2025-09-18 12:51:00,2025-09-18 13:41:00,0,24.28831,120.65577
DLV-20250918-03520,R-08,D-03,2025-09-18 10:07:00,2025-09-18 10:23:28,2025-09-18 09:52:00,2025-09-18 10:22:00,0,24.27897,120.65705
DLV-20250918-03521,R-08,D-03,2025-09-18 17:51:00,2025-09-18 17:46:58,2025-09-18 17:36:00,2025-09-18 18:06:00,0,24.32795,120.61282
DLV-20250918-03522,R-08,D-06,2025-09-18 11:23:00,2025-09-18 11:21:31,2025-09-18 10:55:00,2025-09-18 11:51:00,0,24.301,120.61573
DLV-20250918-03523,R-08,D-06,2025-09-18 09:43:00,2025-09-18 09:45:33,2025-09-18 09:23:00,2025-09-18 10:03:00,0,24.30777,120.65608
DLV-20250918-03524,R-08,D-03,2025-09-18 10:15:00,2025-09-18 10:35:23,2025-09-18 09:59:00,2025-09-18 10:31:00,0,24.25744,120.65751
DLV-20250918-03525,R-09,D-12,2025-09-18 15:26:00,2025-09-18 15:08:38,2025-09-18 15:05:00,2025-09-18 15:47:00,0,24.08205,120.71295
DLV-20250918-03526,R-09,D-12,2025-09-18 16:36:00,2025-09-18 16:22:21,2025-09-18 16:06:00,2025-09-18 17:06:00,0,24.08381,120.6661
DLV-20250918-03527,R-09,D-08,2025-09-18 13:36:00,2025-09-18 13:33:53,2025-09-18 13:10:00,2025-09-18 14:02:00,0,24.03389,120.72539
DLV-20250918-03528,R-09,D-10,2025-09-18 19:36:00,2025-09-18 19:38:44,2025-09-18 19:08:00,2025-09-18 20:04:00,1,24.03558,120.67462
DLV-20250918-03529,R-09,D-12,2025-09-18 17:00:00,2025-09-18 16:57:39,2025-09-18 16:43:00,2025-09-18 17:17:00,0,24.0343,120.69901
DLV-20250918-03530,R-09,D-10,2025-09-18 19:05:00,2025-09-18 19:14:02,2025-09-18 18:45:00,2025-09-18 19:25:00,0,24.07249,120.66029
DLV-20250918-03531,R-09,D-12,2025-09-18 16:23:00,2025-09-18 16:25:00,2025-09-18 15:59:00,2025-09-18 16:47:00,0,24.04173,120.69187
DLV-20250918-03532,R-09,D-12,2025-09-18 16:39:00,2025-09-18 16:54:35,2025-09-18 16:22:00,2025-09-18 16:56:00,0,24.09104,120.69246
DLV-20250918-03533,R-09,D-08,2025-09-18 16:20:00,2025-09-18 16:38:15,2025-09-18 16:05:00,2025-09-18 16:35:00,0,24.04844,120.69246
DLV-20250918-03534,R-09,D-12,2025-09-18 18:28:00,2025-09-18 18:38:55,2025-09-18 18:12:00,2025-09-18 18:44:00,0,24.0777,120.66443
DLV-20250918-03535,R-09,D-12,2025-09-18 14:18:00,2025-09-18 14:15:22,2025-09-18 13:57:00,2025-09-18 14:39:00,0,24.06583,120.6898
DLV-20250918-03536,R-09,D-10,2025-09-18 11:57:00,2025-09-18 11:29:17,2025-09-18 11:35:00,2025-09-18 12:19:00,0,24.03729,120.70279
DLV-20250918-03537,R-09,D-12,2025-09-18 09:27:00,2025-09-18 09:31:54,2025-09-18 09:04:00,2025-09-18 09:50:00,0,24.09823,120.67228
DLV-20250918-03538,R-09,D-08,2025-09-18 15:31:00,2025-09-18 15:32:33,2025-09-18 15:14:00,2025-09-18 15:48:00,0,24.07309,120.68738
DLV-20250918-03539,R-09,D-12,2025-09-18 10:39:00,2025-09-18 10:38:03,2025-09-18 10:13:00,2025-09-18 11:05:00,0,24.02855,120.69458
DLV-20250918-03540,R-09,D-12,2025-09-18 16:42:00,2025-09-18 16:40:56,2025-09-18 16:23:00,2025-09-18 17:01:00,1,24.03033,120.66589
DLV-20250918-03541,R-09,D-08,2025-09-18 09:07:00,2025-09-18 09:11:01,2025-09-18 08:41:00,2025-09-18 09:33:00,0,24.03815,120.67195
DLV-20250918-03542,R-09,D-12,2025-09-18 16:53:00,2025-09-18 16:47:19,2025-09-18 16:38:00,2025-09-18 17:08:00,0,24.06603,120.72808
DLV-20250918-03543,R-09,D-10,2025-09-18 18:21:00,2025-09-18 18:12:40,2025-09-18 18:03:00,2025-09-18 18:39:00,0,24.09717,120.71053
DLV-20250918-03544,R-09,D-10,2025-09-18 14:51:00,2025-09-18 14:59:59,2025-09-18 14:30:00,2025-09-18 15:12:00,0,24.07167,120.66666
DLV-20250918-03545,R-09,D-12,2025-09-18 11:01:00,2025-09-18 11:09:58,2025-09-18 10:32:00,2025-09-18 11:30:00,0,24.09491,120.68422
DLV-20250918-03546,R-09,D-08,2025-09-18 13:58:00,2025-09-18 14:04:14,2025-09-18 13:29:00,2025-09-18 14:27:00,0,24.06663,120.67268
DLV-20250918-03547,R-09,D-08,2025-09-18 14:38:00,2025-09-18 14:52:04,2025-09-18 14:21:00,2025-09-18 14:55:00,0,24.06363,120.71545
DLV-20250919-03548,R-01,D-07,2025-09-19 19:36:00,2025-09-19 20:24:50,2025-09-19 19:14:00,2025-09-19 19:58:00,0,24.14666,120.70166
DLV-20250919-03549,R-01,D-07,2025-09-19 16:10:00,2025-09-19 16:14:41,2025-09-19 15:49:00,2025-09-19 16:31:00,0,24.1108,120.71567
DLV-20250919-03550,R-01,D-07,2025-09-19 18:57:00,2025-09-19 19:01:00,2025-09-19 18:30:00,2025-09-19 19:24:00,0,24.10383,120.71732
DLV-20250919-03551,R-01,D-11,2025-09-19 13:14:00,2025-09-19 13:32:58,2025-09-19 12:58:00,2025-09-19 13:30:00,0,24.14407,120.69071
DLV-20250919-03552,R-01,D-01,2025-09-19 13:59:00,2025-09-19 13:44:09,2025-09-19 13:44:00,2025-09-19 14:14:00,0,24.10503,120.68267
DLV-20250919-03553,R-01,D-07,2025-09-19 09:40:00,2025-09-19 09:54:15,2025-09-19 09:16:00,2025-09-19 10:04:00,1,24.10027,120.70092
DLV-20250919-03554,R-01,D-07,2025-09-19 12:30:00,2025-09-19 12:34:49,2025-09-19 12:10:00,2025-09-19 12:50:00,0,24.15056,120.72252
DLV-20250919-03555,R-01,D-01,2025-09-19 11:23:00,2025-09-19 11:22:29,2025-09-19 11:07:00,2025-09-19 11:39:00,0,24.15755,120.66347
DLV-20250919-03556,R-01,D-11,2025-09-19 10:45:00,2025-09-19 10:51:54,2025-09-19 10:22:00,2025-09-19 11:08:00,0,24.14536,120.64969
DLV-20250919-03557,R-01,D-01,2025-09-19 19:21:00,2025-09-19 19:37:18,2025-09-19 19:03:00,2025-09-19 19:39:00,0,24.10975,120.65958
DLV-20250919-03558,R-01,D-07,2025-09-19 10:16:00,2025-09-19 10:02:50,2025-09-19 09:48:00,2025-09-19 10:44:00,0,24.15804,120.7153
DLV-20250919-03559,R-01,D-11,2025-09-19 10:33:00,2025-09-19 10:30:19,2025-09-19 10:11:00,2025-09-19 10:55:00,0,24.1214,120.6872
DLV-20250919-03560,R-01,D-11,2025-09-19 13:28:00,2025-09-19 13:54:43,2025-09-19 13:04:00,2025-09-19 13:52:00,0,24.14102,120.69599
DLV-20250919-03561,R-01,D-11,2025-09-19 14:39:00,2025-09-19 14:28:12,2025-09-19 14:09:00,2025-09-19 15:09:00,0,24.15878,120.65159
DLV-20250919-03562,R-01,D-07,2025-09-19 12:55:00,2025-09-19 12:59:30,2025-09-19 12:35:00,2025-09-19 13:15:00,0,24.16802,120.70434
DLV-20250919-03563,R-01,D-07,2025-09-19 12:25:00,2025-09-19 12:22:00,2025-09-19 12:04:00,2025-09-19 12:46:00,0,24.14002,120.69097
DLV-20250919-03564,R-01,D-11,2025-09-19 19:03:00,2025-09-19 19:05:24,2025-09-19 18:35:00,2025-09-19 19:31:00,0,24.16226,120.66994
DLV-20250919-03565,R-01,D-01,2025-09-19 16:32:00,2025-09-19 16:41:30,2025-09-19 16:02:00,2025-09-19 17:02:00,0,24.154,120.67099
DLV-20250919-03566,R-01,D-07,2025-09-19 19:03:00,2025-09-19 19:10:48,2025-09-19 18:33:00,2025-09-19 19:33:00,0,24.15293,120.70499
DLV-20250919-03567,R-01,D-11,2025-09-19 15:28:00,2025-09-19 15:23:11,2025-09-19 15:02:00,2025-09-19 15:54:00,0,24.11641,120.69067
DLV-20250919-03568,R-02,D-02,2025-09-19 12:43:00,2025-09-19 12:28:45,2025-09-19 12:20:00,2025-09-19 13:06:00,0,24.14696,120.64723
DLV-20250919-03569,R-02,D-12,2025-09-19 11:50:00,2025-09-19 11:42:47,2025-09-19 11:24:00,2025-09-19 12:16:00,0,24.1675,120.64051
DLV-20250919-03570,R-02,D-02,2025-09-19 16:12:00,2025-09-19 16:12:15,2025-09-19 15:54:00,2025-09-19 16:30:00,0,24.1497,120.65974
DLV-20250919-03571,R-02,D-01,2025-09-19 13:21:00,2025-09-19 13:42:27,2025-09-19 12:59:00,2025-09-19 13:43:00,0,24.19706,120.60166
DLV-20250919-03572,R-02,D-01,2025-09-19 12:27:00,2025-09-19 12:18:26,2025-09-19 12:08:00,2025-09-19 12:46:00,0,24.16805,120.60528
DLV-20250919-03573,R-02,D-12,2025-09-19 18:34:00,2025-09-19 18:57:57,2025-09-19 18:05:00,2025-09-19 19:03:00,0,24.14934,120.61275
DLV-20250919-03574,R-02,D-02,2025-09-19 10:25:00,2025-09-19 10:38:29,2025-09-19 10:09:00,2025-09-19 10:41:00,0,24.19572,120.61113
DLV-20250919-03575,R-02,D-01,2025-09-19 16:45:00,2025-09-19 17:09:35,2025-09-19 16:20:00,2025-09-19 17:10:00,0,24.16989,120.64932
DLV-20250919-03576,R-02,D-02,2025-09-19 19:44:00,2025-09-19 20:10:16,2025-09-19 19:20:00,2025-09-19 20:08:00,0,24.16146,120.5907
DLV-20250919-03577,R-02,D-12,2025-09-19 18:10:00,2025-09-19 18:16:53,2025-09-19 17:53:00,2025-09-19 18:27:00,0,24.14861,120.64906
DLV-20250919-03578,R-02,D-01,2025-09-19 16:49:00,2025-09-19 16:57:22,2025-09-19 16:32:00,2025-09-19 17:06:00,0,24.19756,120.65078
DLV-20250919-03579,R-02,D-12,2025-09-19 14:57:00,2025-09-19 15:15:51,2025-09-19 14:35:00,2025-09-19 15:19:00,0,24.1548,120.66188
DLV-20250919-03580,R-02,D-01,2025-09-19 18:45:00,2025-09-19 18:57:14,2025-09-19 18:15:00,2025-09-19 19:15:00,0,24.15512,120.62469
DLV-20250919-03581,R-02,D-01,2025-09-19 15:27:00,2025-09-19 15:22:53,2025-09-19 15:05:00,2025-09-19 15:49:00,0,24.17119,120.63697
DLV-20250919-03582,R-02,D-02,2025-09-19 15:15:00,2025-09-19 15:35:52,2025-09-19 14:57:00,2025-09-19 15:33:00,0,24.14073,120.65317
DLV-20250919-03583,R-02,D-12,2025-09-19 19:55:00,2025-09-19 20:00:39,2025-09-19 19:27:00,2025-09-19 20:23:00,0,24.14051,120.65492
DLV-20250919-03584,R-02,D-01,2025-09-19 16:27:00,2025-09-19 16:24:24,2025-09-19 16:10:00,2025-09-19 16:44:00,0,24.15313,120.58938
DLV-20250919-03585,R-02,D-12,2025-09-19 17:42:00,2025-09-19 17:25:35,2025-09-19 17:14:00,2025-09-19 18:10:00,0,24.16685,120.59119
DLV-20250919-03586,R-02,D-01,2025-09-19 19:13:00,2025-09-19 19:33:32,2025-09-19 18:57:00,2025-09-19 19:29:00,0,24.17743,120.59374
DLV-20250919-03587,R-02,D-01,2025-09-19 13:48:00,2025-09-19 13:36:13,2025-09-19 13:20:00,2025-09-19 14:16:00,0,24.19797,120.64361
DLV-20250919-03588,R-02,D-12,2025-09-19 11:31:00,2025-09-19 11:38:08,2025-09-19 11:13:00,2025-09-19 11:49:00,0,24.14657,120.60748
DLV-20250919-03589,R-03,D-03,2025-09-19 15:15:00,2025-09-19 15:25:17,2025-09-19 14:45:00,2025-09-19 15:45:00,0,24.09871,120.54709
DLV-20250919-03590,R-03,D-07,2025-09-19 15:59:00,2025-09-19 15:43:46,2025-09-19 15:43:00,2025-09-19 16:15:00,0,24.07054,120.61946
DLV-20250919-03591,R-03,D-03,2025-09-19 15:30:00,2025-09-19 16:04:57,2025-09-19 15:00:00,2025-09-19 16:00:00,0,24.09716,120.55253
DLV-20250919-03592,R-03,D-03,2025-09-19 19:35:00,2025-09-19 20:44:38,2025-09-19 19:14:00,2025-09-19 19:56:00,0,24.06814,120.56262
DLV-20250919-03593,R-03,D-07,2025-09-19 17:14:00,2025-09-19 17:28:18,2025-09-19 16:59:00,2025-09-19 17:29:00,0,24.05776,120.60149
DLV-20250919-03594,R-03,D-07,2025-09-19 17:48:00,2025-09-19 17:58:36,2025-09-19 17:25:00,2025-09-19 18:11:00,0,24.06272,120.58389
DLV-20250919-03595,R-03,D-07,2025-09-19 16:57:00,2025-09-19 17:51:27,2025-09-19 16:34:00,2025-09-19 17:20:00,0,24.11551,120.57031
DLV-20250919-03596,R-03,D-07,2025-09-19 16:23:00,2025-09-19 17:26:23,2025-09-19 16:06:00,2025-09-19 16:40:00,0,24.06835,120.54363
DLV-20250919-03597,R-03,D-07,2025-09-19 15:13:00,2025-09-19 15:38:55,2025-09-19 14:56:00,2025-09-19 15:30:00,0,24.11329,120.59247
DLV-20250919-03598,R-03,D-03,2025-09-19 18:59:00,2025-09-19 20:11:41,2025-09-19 18:33:00,2025-09-19 19:25:00,0,24.10067,120.55711
DLV-20250919-03599,R-03,D-07,2025-09-19 16:30:00,2025-09-19 17:20:20,2025-09-19 16:09:00,2025-09-19 16:51:00,0,24.07961,120.58458
DLV-20250919-03600,R-03,D-03,2025-09-19 18:50:00,2025-09-19 19:43:26,2025-09-19 18:31:00,2025-09-19 19:09:00,1,24.04828,120.56101
DLV-20250919-03601,R-03,D-03,2025-09-19 11:23:00,2025-09-19 12:15:52,2025-09-19 10:58:00,2025-09-19 11:48:00,1,24.04462,120.56737
DLV-20250919-03602,R-03,D-03,2025-09-19 17:47:00,2025-09-19 18:10:04,2025-09-19 17:26:00,2025-09-19 18:08:00,0,24.07968,120.59049
DLV-20250919-03603,R-03,D-03,2025-09-19 17:32:00,2025-09-19 17:31:45,2025-09-19 17:14:00,2025-09-19 17:50:00,0,24.04106,120.60387
DLV-20250919-03604,R-03,D-07,2025-09-19 12:33:00,2025-09-19 13:30:20,2025-09-19 12:18:00,2025-09-19 12:48:00,1,24.04636,120.55787
DLV-20250919-03605,R-03,D-03,2025-09-19 18:19:00,2025-09-19 18:51:01,2025-09-19 17:56:00,2025-09-19 18:42:00,0,24.11933,120.58531
DLV-20250919-03606,R-03,D-07,2025-09-19 14:17:00,2025-09-19 14:50:27,2025-09-19 13:47:00,2025-09-19 14:47:00,0,24.06874,120.58175
DLV-20250919-03607,R-03,D-07,2025-09-19 11:09:00,2025-09-19 11:52:26,2025-09-19 10:54:00,2025-09-19 11:24:00,0,24.05998,120.55037
DLV-20250919-03608,R-03,D-07,2025-09-19 09:23:00,2025-09-19 10:07:24,2025-09-19 09:05:00,2025-09-19 09:41:00,0,24.04631,120.56952
DLV-20250919-03609,R-03,D-03,2025-09-19 13:06:00,2025-09-19 13:43:07,2025-09-19 12:46:00,2025-09-19 13:26:00,0,24.08055,120.61266
DLV-20250919-03610,R-03,D-07,2025-09-19 10:26:00,2025-09-19 11:01:49,2025-09-19 10:06:00,2025-09-19 10:46:00,0,24.05017,120.58218
DLV-20250919-03611,R-03,D-07,2025-09-19 13:31:00,2025-09-19 14:05:16,2025-09-19 13:04:00,2025-09-19 13:58:00,0,24.0733,120.56611
DLV-20250919-03612,R-03,D-07,2025-09-19 15:39:00,2025-09-19 16:35:18,2025-09-19 15:15:00,2025-09-19 16:03:00,0,24.04119,120.55281
DLV-20250919-03613,R-04,D-11,2025-09-19 17:09:00,2025-09-19 16:47:04,2025-09-19 16:46:00,2025-09-19 17:32:00,0,24.17691,120.67531
DLV-20250919-03614,R-04,D-02,2025-09-19 12:55:00,2025-09-19 12:42:01,2025-09-19 12:31:00,2025-09-19 13:19:00,0,24.12811,120.66589
DLV-20250919-03615,R-04,D-02,2025-09-19 17:02:00,2025-09-19 17:05:12,2025-09-19 16:43:00,2025-09-19 17:21:00,0,24.14045,120.70697
DLV-20250919-03616,R-04,D-02,2025-09-19 13:50:00,2025-09-19 14:04:41,2025-09-19 13:22:00,2025-09-19 14:18:00,1,24.11682,120.6811
DLV-20250919-03617,R-04,D-02,2025-09-19 17:36:00,2025-09-19 17:50:03,2025-09-19 17:18:00,2025-09-19 17:54:00,0,24.17517,120.72434
DLV-20250919-03618,R-04,D-11,2025-09-19 11:46:00,2025-09-19 11:34:21,2025-09-19 11:27:00,2025-09-19 12:05:00,0,24.1681,120.69274
DLV-20250919-03619,R-04,D-11,2025-09-19 19:49:00,2025-09-19 20:24:11,2025-09-19 19:33:00,2025-09-19 20:05:00,0,24.11628,120.66746
DLV-20250919-03620,R-04,D-02,2025-09-19 17:06:00,2025-09-19 17:10:12,2025-09-19 16:48:00,2025-09-19 17:24:00,0,24.18995,120.70499
DLV-20250919-03621,R-04,D-02,2025-09-19 13:00:00,2025-09-19 13:10:24,2025-09-19 12:43:00,2025-09-19 13:17:00,0,24.12852,120.68519
DLV-20250919-03622,R-04,D-02,2025-09-19 16:55:00,2025-09-19 16:51:31,2025-09-19 16:40:00,2025-09-19 17:10:00,0,24.14603,120.70019
DLV-20250919-03623,R-04,D-04,2025-09-19 09:36:00,2025-09-19 09:35:18,2025-09-19 09:09:00,2025-09-19 10:03:00,0,24.13367,120.7254
DLV-20250919-03624,R-04,D-04,2025-09-19 17:13:00,2025-09-19 16:51:43,2025-09-19 16:56:00,2025-09-19 17:30:00,1,24.11837,120.72475
DLV-20250919-03625,R-04,D-04,2025-09-19 15:17:00,2025-09-19 15:14:32,2025-09-19 14:58:00,2025-09-19 15:36:00,0,24.16291,120.69779
DLV-20250919-03626,R-04,D-04,2025-09-19 09:29:00,2025-09-19 09:34:41,2025-09-19 09:06:00,2025-09-19 09:52:00,1,24.12718,120.73945
DLV-20250919-03627,R-04,D-04,2025-09-19 13:16:00,2025-09-19 13:04:20,2025-09-19 12:47:00,2025-09-19 13:45:00,1,24.18541,120.67975
DLV-20250919-03628,R-04,D-02,2025-09-19 12:25:00,2025-09-19 12:14:17,2025-09-19 12:01:00,2025-09-19 12:49:00,0,24.17527,120.69236
DLV-20250919-03629,R-04,D-04,2025-09-19 10:00:00,2025-09-19 10:01:06,2025-09-19 09:40:00,2025-09-19 10:20:00,0,24.17473,120.68805
DLV-20250919-03630,R-04,D-02,2025-09-19 19:35:00,2025-09-19 19:46:38,2025-09-19 19:08:00,2025-09-19 20:02:00,0,24.16484,120.6629
DLV-20250919-03631,R-04,D-02,2025-09-19 17:38:00,2025-09-19 17:41:55,2025-09-19 17:11:00,2025-09-19 18:05:00,0,24.13363,120.72294
DLV-20250919-03632,R-04,D-02,2025-09-19 14:14:00,2025-09-19 14:04:32,2025-09-19 13:50:00,2025-09-19 14:38:00,1,24.13247,120.68325
DLV-20250919-03633,R-04,D-11,2025-09-19 15:29:00,2025-09-19 15:36:13,2025-09-19 15:05:00,2025-09-19 15:53:00,0,24.14029,120.71085
DLV-20250919-03634,R-04,D-11,2025-09-19 17:37:00,2025-09-19 17:35:45,2025-09-19 17:20:00,2025-09-19 17:54:00,0,24.18185,120.67972
DLV-20250919-03635,R-05,D-04,2025-09-19 09:58:00,2025-09-19 10:07:04,2025-09-19 09:29:00,2025-09-19 10:27:00,0,24.06531,120.63075
DLV-20250919-03636,R-05,D-05,2025-09-19 12:41:00,2025-09-19 12:25:26,2025-09-19 12:17:00,2025-09-19 13:05:00,0,24.12972,120.69027
DLV-20250919-03637,R-05,D-04,2025-09-19 16:33:00,2025-09-19 16:34:55,2025-09-19 16:15:00,2025-09-19 16:51:00,0,24.1358,120.66039
DLV-20250919-03638,R-05,D-07,2025-09-19 15:53:00,2025-09-19 16:06:48,2025-09-19 15:38:00,2025-09-19 16:08:00,0,24.07243,120.64793
DLV-20250919-03639,R-05,D-04,2025-09-19 14:21:00,2025-09-19 14:28:20,2025-09-19 13:58:00,2025-09-19 14:44:00,0,24.08366,120.67796
DLV-20250919-03640,R-05,D-05,2025-09-19 19:36:00,2025-09-19 19:32:00,2025-09-19 19:11:00,2025-09-19 20:01:00,0,24.07794,120.6704
DLV-20250919-03641,R-05,D-04,2025-09-19 16:49:00,2025-09-19 16:14:30,2025-09-19 16:34:00,2025-09-19 17:04:00,0,24.12315,120.65382
DLV-20250919-03642,R-05,D-04,2025-09-19 09:19:00,2025-09-19 09:03:07,2025-09-19 08:59:00,2025-09-19 09:39:00,0,24.09734,120.65284
DLV-20250919-03643,R-05,D-07,2025-09-19 15:45:00,2025-09-19 15:50:38,2025-09-19 15:15:00,2025-09-19 16:15:00,0,24.10151,120.6333
DLV-20250919-03644,R-05,D-05,2025-09-19 12:36:00,2025-09-19 12:48:42,2025-09-19 12:12:00,2025-09-19 13:00:00,0,24.12056,120.63738
DLV-20250919-03645,R-05,D-07,2025-09-19 16:45:00,2025-09-19 16:32:09,2025-09-19 16:24:00,2025-09-19 17:06:00,0,24.12994,120.69081
DLV-20250919-03646,R-05,D-07,2025-09-19 15:54:00,2025-09-19 16:05:51,2025-09-19 15:35:00,2025-09-19 16:13:00,0,24.11771,120.65604
DLV-20250919-03647,R-05,D-05,2025-09-19 19:05:00,2025-09-19 19:14:41,2025-09-19 18:43:00,2025-09-19 19:27:00,0,24.08106,120.63495
DLV-20250919-03648,R-05,D-05,2025-09-19 18:24:00,2025-09-19 18:29:34,2025-09-19 18:09:00,2025-09-19 18:39:00,0,24.10974,120.6331
DLV-20250919-03649,R-05,D-04,2025-09-19 14:29:00,2025-09-19 14:24:17,2025-09-19 14:11:00,2025-09-19 14:47:00,0,24.09212,120.65646
DLV-20250919-03650,R-05,D-07,2025-09-19 17:39:00,2025-09-19 17:51:27,2025-09-19 17:16:00,2025-09-19 18:02:00,0,24.09705,120.69057
DLV-20250919-03651,R-05,D-07,2025-09-19 18:28:00,2025-09-19 19:28:41,2025-09-19 18:03:00,2025-09-19 18:53:00,0,24.06539,120.69491
DLV-20250919-03652,R-05,D-07,2025-09-19 12:16:00,2025-09-19 12:11:04,2025-09-19 11:58:00,2025-09-19 12:34:00,0,24.14385,120.6568
DLV-20250919-03653,R-05,D-07,2025-09-19 18:09:00,2025-09-19 18:29:45,2025-09-19 17:44:00,2025-09-19 18:34:00,1,24.13891,120.65615
DLV-20250919-03654,R-06,D-05,2025-09-19 09:42:00,2025-09-19 09:26:59,2025-09-19 09:25:00,2025-09-19 09:59:00,0,24.2737,120.68889
DLV-20250919-03655,R-06,D-09,2025-09-19 09:05:00,2025-09-19 09:10:13,2025-09-19 08:37:00,2025-09-19 09:33:00,0,24.25683,120.6954
DLV-20250919-03656,R-06,D-06,2025-09-19 13:49:00,2025-09-19 13:37:31,2025-09-19 13:32:00,2025-09-19 14:06:00,0,24.21702,120.69848
DLV-20250919-03657,R-06,D-05,2025-09-19 19:47:00,2025-09-19 19:47:52,2025-09-19 19:26:00,2025-09-19 20:08:00,0,24.23424,120.75772
DLV-20250919-03658,R-06,D-09,2025-09-19 18:03:00,2025-09-19 18:05:02,2025-09-19 17:36:00,2025-09-19 18:30:00,0,24.22573,120.75457
DLV-20250919-03659,R-06,D-05,2025-09-19 09:16:00,2025-09-19 09:08:31,2025-09-19 08:46:00,2025-09-19 09:46:00,0,24.28551,120.7173
DLV-20250919-03660,R-06,D-09,2025-09-19 12:40:00,2025-09-19 12:27:18,2025-09-19 12:12:00,2025-09-19 13:08:00,0,24.2851,120.75755
DLV-20250919-03661,R-06,D-09,2025-09-19 15:04:00,2025-09-19 14:59:05,2025-09-19 14:47:00,2025-09-19 15:21:00,0,24.25242,120.6909
DLV-20250919-03662,R-06,D-05,2025-09-19 09:26:00,2025-09-19 09:22:08,2025-09-19 09:05:00,2025-09-19 09:47:00,0,24.2521,120.75872
DLV-20250919-03663,R-06,D-06,2025-09-19 10:30:00,2025-09-19 10:17:12,2025-09-19 10:08:00,2025-09-19 10:52:00,0,24.22244,120.71308
DLV-20250919-03664,R-06,D-05,2025-09-19 19:27:00,2025-09-19 19:42:16,2025-09-19 19:06:00,2025-09-19 19:48:00,0,24.26005,120.72728
DLV-20250919-03665,R-06,D-06,2025-09-19 16:27:00,2025-09-19 16:19:07,2025-09-19 16:04:00,2025-09-19 16:50:00,1,24.22951,120.69803
DLV-20250919-03666,R-06,D-09,2025-09-19 19:04:00,2025-09-19 18:59:34,2025-09-19 18:44:00,2025-09-19 19:24:00,0,24.22119,120.75198
DLV-20250919-03667,R-06,D-05,2025-09-19 19:51:00,2025-09-19 19:51:22,2025-09-19 19:33:00,2025-09-19 20:09:00,0,24.28105,120.69923
DLV-20250919-03668,R-06,D-09,2025-09-19 13:38:00,2025-09-19 13:46:47,2025-09-19 13:18:00,2025-09-19 13:58:00,0,24.23504,120.75256
DLV-20250919-03669,R-06,D-06,2025-09-19 13:16:00,2025-09-19 13:03:11,2025-09-19 12:52:00,2025-09-19 13:40:00,0,24.23227,120.75691
DLV-20250919-03670,R-06,D-09,2025-09-19 19:27:00,2025-09-19 19:28:59,2025-09-19 18:59:00,2025-09-19 19:55:00,0,24.27977,120.7507
DLV-20250919-03671,R-06,D-05,2025-09-19 13:50:00,2025-09-19 13:58:20,2025-09-19 13:22:00,2025-09-19 14:18:00,0,24.2584,120.72158
DLV-20250919-03672,R-07,D-10,2025-09-19 16:05:00,2025-09-19 16:03:28,2025-09-19 15:40:00,2025-09-19 16:30:00,0,24.07282,120.77399
DLV-20250919-03673,R-07,D-08,2025-09-19 19:58:00,2025-09-19 19:53:30,2025-09-19 19:28:00,2025-09-19 20:28:00,0,24.11933,120.72417
DLV-20250919-03674,R-07,D-10,2025-09-19 18:06:00,2025-09-19 18:12:21,2025-09-19 17:43:00,2025-09-19 18:29:00,0,24.1213,120.75744
DLV-20250919-03675,R-07,D-08,2025-09-19 15:11:00,2025-09-19 15:34:38,2025-09-19 14:44:00,2025-09-19 15:38:00,0,24.06231,120.73522
DLV-20250919-03676,R-07,D-10,2025-09-19 10:34:00,2025-09-19 10:13:30,2025-09-19 10:19:00,2025-09-19 10:49:00,0,24.07056,120.77263
DLV-20250919-03677,R-07,D-10,2025-09-19 16:49:00,2025-09-19 16:50:52,2025-09-19 16:28:00,2025-09-19 17:10:00,0,24.07372,120.75911
